JOB;EYE;TIMESTAMP;LMMEASDONE;POLAR;TINT;CRIB;LTYPE;LDVEN;LNAME;ENGLOC;LIND;SBOCIN;SBOCUP;ERDRIN;ERDRUP;ERNRIN;ERNRUP;BEROCIN;BEROCUP;BEROCA;LDDRSPH;LDDRCYL;LDDRAX;LDNRSPH;LDNRCYL;LDNRAX;LDPRSPH;LDPRCYL;LDPRAX;LDPRVH;LDPRVV;LDADD;INSDRSPH;INSDRCYL;INSDRAX;INSDRPRVH;INSDRPRVV;INSNRSPH;INSNRCYL;INSNRAX;INSNRPRVH;INSNRPRVV;INSPRSPH;INSPRCYL;INSPRAX;INSPRVH;INSPRVV;INSADD;POS34VALID;POS34X;POS34Y;POS34T;TPERR34X;TPERR34Y;TPERR34T;POS34MANU;POSPEVALID;POSPEX;POSPEY;POSPET;TPERRPEX;TPERRPEY;TPERRPET;PEDIST;POSPEID;DBPVALID;DBPX;DBPY;DBPT;DBPFE;DBPSE;CCPOSPRPX;CCPOSPRPY;CCPOSPRPT;CCPOSPRPP;CCPOSDRPX;CCPOSDRPY;CCPOSDRPT;CCPOSDRPP;CCPOSNRPX;CCPOSNRPY;CCPOSNRPT;CCPOSNRPP;CCPOSDBPPRPX;CCPOSDBPPRPY;CCPOSDBPPRPT;CCPOSDBPPRPP;CCPOSDBPDRPX;CCPOSDBPDRPY;CCPOSDBPDRPT;CCPOSDBPDRPP;CCPOSDBPNRPX;CCPOSDBPNRPY;CCPOSDBPNRPT;CCPOSDBPNRPP;LFRAMEORX;LFRAMEORY;LFRAMEORZ;LFRAMEXX;LFRAMEXY;LFRAMEXZ;LFRAMEYX;LFRAMEYY;LFRAMEYZ;LFRAMEZX;LFRAMEZY;LFRAMEZZ;LFRAMEDBPORX;LFRAMEDBPORY;LFRAMEDBPORZ;LFRAMEDBPXX;LFRAMEDBPXY;LFRAMEDBPXZ;LFRAMEDBPYX;LFRAMEDBPYY;LFRAMEDBPYZ;LFRAMEDBPZX;LFRAMEDBPZY;LFRAMEDBPZZ;LMFOALDDRSEQ;LMFOALDDRCYL;LMFOALDDRAX;LMFOALDNRSEQ;LMFOALDNRCYL;LMFOALDNRAX;INSGMC;INSAV;INSGMCDBP;INSAVDBP;INSEMDRSEQ;INSEMDRCYL;INSEMNRSEQ;INSEMNRCYL
1926147;L;2017-11-20_13.57.36;True;True;;70;PR FF;INDO;10021;B;1.586;0.674;-3.866;0;8;2.5;-14;0;0;NaN;1;0;0;NaN;NaN;NaN;NaN;NaN;NaN;0;-0.212;2;1.0189;0.0263;97.318;0.2241;-1.0178;3.0171;0.2428;173.701;0.672;3.179;1.2105;0.2076;43.554;0.192;-0.0728;2.1064;True;-0.0632430513050752;-0.0487808152021833;0.036611007782086;0.00158737545866878;-6.44496896948901E-18;0;0;False;999.9;999.9;999.9;1.53885554630265E-17;0.0358210500851793;0;58.2161;20217;True;-0.0395983608737389;-0.10706527301667;0.156865057350769;0.0529005651470164;0.0196720643132382;0.0546905202906518;0.0302302803356133;2.69803714704806;243.104618652565;0.0488752459727986;7.91698273642446;1.22263870316585;167.323394465489;-2.39519630625764;-13.823257260562;5.77380246851055;251.497714344904;0.0941962493332387;0.13653111169387;2.66082129624405;243.032905270776;0.110135234799497;8.02348189932866;1.21070266509644;165.405783464468;-2.39357420047412;-13.7090904999847;5.75782752466201;251.448131709624;0.0012836816506026;-0.0750633370149492;5.0727155566812;0.999772106929052;0.00027539656648221;0.0213461557048491;-0.00109775356665576;0.999257122574238;0.0385226935943166;-0.0213196891101016;-0.0385373473579316;0.999029701117471;0.0414036184623507;0.0327705401061469;5.07768916282106;0.999777854615555;-0.00245505558954812;0.0209335644927241;0.00166339486030847;0.999285767659063;0.0377516578652528;-0.0210112954826091;-0.0377084507251178;0.999067864664885;0.997753607918065;0.0268171310519854;22.892117250594;0.945380391401304;0.0353415841010438;68.8287619617301;0.067;0.05;0.064;0.046;0.039;0.002;0.122;0.139
1926147;R;2017-11-20_13.57.36;True;True;;70;PR FF;INDO;10021;B;1.586;3.509;-3.75;0;8;2.5;-14;0;0;NaN;1;-2;45;NaN;NaN;NaN;NaN;NaN;NaN;0;-0.212;2;1.0227;-1.9815;44.632;-0.6035;-0.1928;3.1118;-2.0611;45.296;1.2339;1.4895;-0.8114;2.1891;134.364;0.1748;-0.0441;2.0493;True;-0.0191645044739284;-0.14081587036762;359.96238821273;0.00199340443355678;-7.880661429981E-18;0;0;False;999.9;999.9;999.9;1.25530598291098E-17;0.00464739431428193;0;58.3728;20217;True;-0.0234613495692844;-0.0372745368903713;0.41637690627414;0.0474344640224807;0.0338906067248162;0.0307520170634717;-0.0758998910471492;2.23278342149976;309.876205991854;0.0745199886292278;7.76735719879261;1.84681370425265;69.3450669085829;2.38943075709348;-13.8393618620434;7.35033909718866;299.403678189505;0.0544450264491812;-0.0391069106088158;2.22663422527143;310.20630622627;0.15511788071148;7.80420209870706;1.86628360555502;68.5161843731981;2.31262928055142;-13.8204346849611;7.3293744854803;299.309364629591;0.0979189201457897;-0.156303721141405;5.07500049118852;0.99968645754576;-0.000957252341286081;-0.0250213961953265;0.00161778374477962;0.999650367596812;0.0263917665061255;0.0249873843241649;-0.0264239707749199;0.999338483394452;0.121884891221151;-0.118898207216856;5.07538892998713;0.999643700259499;-0.00822217199356587;-0.0253942595718859;0.00888047264892461;0.999624570660829;0.0259201646731694;0.0251716057697518;-0.0261364423527905;0.999341421459208;0.0340477031364425;2.13231328046694;136.182545849802;-0.0474216061255516;2.02443355586082;134.54842926173;0.045;0.038;0.04;0.037;0.025;0.002;0.105;0.087
1926153;L;2017-11-20_14.43.16;True;False;;61.4;PR FF;SHAMIR;71;B;1.733;1.815;4.326;0;10;2.133;-12;0;0;NaN;-8.5;-2;90;-7.5;-2;90;NaN;NaN;NaN;0;2.5;1;-8.5215;-1.8761;90.093;0.1918;10.8385;-7.325;-2.1943;89.742;-3.3767;7.7263;-10.2977;1.8369;2.107;0.1641;2.2776;1.0374;True;0;0;359.999999537122;-0.00267103437667056;-9.1714257211805E-19;0;1;True;1.65162928434752;-4.22656745182617;89.6987995744591;3.59314032607044E-18;0.00315664983852935;0;49.4921;0;True;-0.0838212617381326;-1.03868288350396;-0.240710095139014;0.0646831964222317;0.0315774529206256;0.0303247414796426;-0.0245981072714267;1.86124144786271;107.410935260704;0.0431315577272033;9.65617535933282;8.7611218047424;93.4861374102049;-2.03646854412169;-11.7399606111789;6.38958547938773;248.976228988069;0.108035219334138;0.992363968686032;2.54686494939765;100.967439045181;0.0806397679157501;10.6419849480065;9.46708101790406;93.0277679791237;-1.91434725413558;-10.7432229858784;5.78176152508157;247.688840919042;0.0141026463947523;0.0271419454270004;4.98144599468719;0.999956149544625;-0.000506631616649442;0.00935105942091057;0.000610033840500891;0.999938669374124;-0.011058270616124;-0.00934488344506409;0.0110634901686131;0.999895130670555;0.0936973401805839;1.06636397440293;4.9702197238002;0.999950558826075;0.00369410373466915;0.0092321991431073;-0.00358321286591883;0.999921587650427;-0.0119991306437684;-0.00927580125800469;0.011965456457913;0.999885387113331;-9.4069623634096;2.05298981553851;178.309093547408;-9.24197742098315;2.11097335883923;175.652414370098;0.063;-0.119;0.052;-0.15;-0.164;-0.101;-0.11;-0.047
1926153;R;2017-11-20_14.43.16;True;False;;61.4;PR FF;SHAMIR;71;B;1.733;1.883;4.341;0;10;2;-12;0;0;NaN;-8.5;-2;45;-6.5;-2;45;NaN;NaN;NaN;0;2.5;2;-8.4845;-1.947;43.855;-0.7839;11.7333;-6.4691;-1.948;49.423;2.9177;-7.4776;-10.066;1.9665;134.886;0.1659;2.3098;2.0149;True;0;0;359.999999537122;0.00177931444142694;-1.63271026652679E-18;0;1;False;999.9;999.9;999.9;3.82991241518781E-18;0.00350305922878716;0;49.4971;20217;True;0.263027316801856;-0.697513660664578;-0.0793332328421312;0.0821534325111678;0.049242288517164;0.00413764805878993;-0.0229389207167536;1.3821900080332;66.4214366300433;0.0342502873963252;9.62686504960141;8.88468940317015;91.2397417292367;1.90385427990018;-11.7203958253491;7.31102855908571;292.389405132855;-0.251727268301778;0.659021529810518;1.83222160827631;80.5678188157638;-0.230802163291739;10.2831689862908;9.43792668045642;92.7509553917812;1.66866379176063;-11.0462020509818;6.8312590383175;292.208611854088;0.0205652507997093;0.0148764990505734;5.04800363541784;0.999980067278995;-0.000565026039513682;-0.00628854436825955;0.000565716365811553;0.99999983415081;0.000107996970478846;0.00628848230420905;-0.000111552350271621;0.999980221077589;-0.242855774940123;0.712386450146729;5.04949674727271;0.999981304216951;0.000815191851946741;-0.00606025402193192;-0.000818169542077537;0.999999545795185;-0.000488884469839371;0.00605985273469901;0.000493833645019385;0.999981516985772;-9.36750458959772;1.86302839014401;135.348850195761;-9.31720990549339;1.89875254535535;136.433308204315;0.093;-0.122;0.067;-0.163;-0.205;0.025;-0.112;-0.007
1926180;L;2017-11-20_14.36.44;True;False;;61.4;PR FF;SHAMIR;71;B;1.733;1.865;4.37;0;10;2.1;-12;0;0;NaN;-8;0;0;-7;0;0;NaN;NaN;NaN;0;2.5;1;-8.0284;0.1484;86.749;0.2287;10.5246;-7.0592;0.24;0.677;-1.345;-6.3834;-8.0458;0.1732;72.354;0.2063;2.4406;1.015;True;-0.0255465369646363;-0.00160026860827796;0.0486472857231356;-0.00206971087182918;-8.35229986312505E-19;0;0;True;1.77492762436131;-4.48431844071856;89.9207720569436;3.33508595188586E-18;0.00259870711527039;0;49.4881;0;True;-0.241361385713565;-1.13424412027928;-0.993347670651271;0.0747487255715598;0.00825681075340149;0.0548367754928346;-0.00310528776501778;0.788867175119739;130.550498828889;0.054385913491476;9.71473074909652;7.22752277250389;94.0119066453907;-1.98327666459694;-11.7313504060727;6.93508634575836;254.895240951217;0.271153712392133;1.11251422003876;1.40029313291421;105.037507516806;0.101556990206067;10.8008035867546;7.95988371515758;93.4165091626552;-1.56684084399686;-10.6624406830931;6.2727422106221;255.61427879874;0.0396484615719194;0.0146474110936622;5.02129640600339;0.999973192588542;0.000596848917176555;0.0072977993703006;-0.000661322932127783;0.999960747515726;0.00883550110467874;-0.00729223945427854;-0.00884009044984284;0.999934335866401;0.260206910498759;1.15328471847618;5.03238736306469;0.999812919406233;0.0179359465511285;0.00724071886633074;-0.0179917944164312;0.999808306848099;0.00772301050204613;-0.00710081136653072;-0.00785183920192593;0.999943961979412;-7.9259702779421;0.141951968339076;149.047821475057;-7.75886186339335;0.341212257175473;143.21039959061;0.082;-0.108;0.047;-0.135;-0.151;0.144;-0.095;-0.04
1926180;R;2017-11-20_14.36.44;True;False;;61.4;PR FF;SHAMIR;71;B;1.733;1.823;4.334;0;10;2;-12;0;0;NaN;-8;-2;135;-6;-2;135;NaN;NaN;NaN;0;2.5;2;-8.004;-1.9401;136.851;0.872;11.4319;-5.8938;-2.0669;131.099;0.4067;-6.4014;-9.4966;1.7898;46.191;0.008;2.4484;2.0468;True;0.0360971613546334;0.120962323438127;359.971110780208;0.00282637728730943;-1.79231649460149E-18;0;1;False;999.9;999.9;999.9;3.83210530594264E-18;0.00395449672707492;0;49.4935;20217;True;0.43216212523651;-0.673273161880108;-0.817442921898112;0.0805576389559585;0.0483549350231784;0.0510808490618655;0.116268391783544;1.69987368992293;30.3097739377923;0.0102584046100069;9.78718243949717;8.42097859845633;75.0323750826931;2.01006858272755;-11.619923512269;6.709359176541;285.754723899432;-0.382143174540578;0.770540109658417;1.77169689686255;47.3149325611032;-0.559474259149112;10.4217308344833;8.75979529796108;78.1428417136398;1.74618396776355;-10.9432998304985;6.32435790808188;285.778422401628;0.0939789598044238;0.141343094637957;4.99343447217075;0.999731776449726;-0.000978648926422309;-0.0231390882049133;0.00118856269157151;0.999958252678824;0.00905981336684109;0.0231292558333412;-0.00908488556849236;0.999691203511766;-0.346650852541044;0.809023202834506;5.00941882353538;0.999655720976678;0.0132739375594481;-0.022632766076326;-0.0130775222724471;0.999875722742075;0.00880440129865959;0.0227468224113055;-0.00850538962552932;0.999705076718882;-8.88801043410788;2.10065333925493;44.252066534517;-8.8313883778902;2.07154636593648;43.4851331597197;0.091;-0.137;0.071;-0.172;-0.207;0.021;-0.105;-0.079
1926231;L;2017-11-20_14.56.34;True;False;;59;PR FF;INDO;10023;B;1.661;1.95;5.448;0;8;2.5;-14;0;0;NaN;7.5;-2;135;NaN;NaN;NaN;NaN;NaN;NaN;0;-3;1;7.4332;-1.9065;134.052;0.6463;-7.8881;8.3259;-1.8876;134.491;0.3199;6.192;5.5588;1.9713;45.008;-0.0626;-2.9577;0.9022;True;0;0;359.999999537122;0.0537278692748359;-4.58750863890259E-17;0;1;True;1.79717612127671;-5.40327002789903;89.9671998152367;2.55160596507959E-17;-0.0519312588622589;0;48.2489;0;True;0.285474208510933;0.474381405571459;0.414406236546433;0.0371796192495966;0.016147213589071;0.11156695722059;-0.0433418884163716;2.44192953807657;106.087512321227;0.0495321946153322;7.58425301422332;5.42900721594391;90.6509347957297;-2.17106411244952;-13.5673630630084;3.69672900784932;224.979288090018;-0.171150014566644;-0.510431415147834;2.29316869247596;111.116003291966;-0.176713190556138;7.11604908297606;5.22005455307378;92.1045789406714;-2.56099963035689;-14.0308549637903;3.94069176321289;225.178967776715;0.0325205609799601;0.229884279249168;5.36005499986703;0.999960058501824;4.43161324362308E-05;0.00893752969843048;0.000755991244578804;0.995984621448478;-0.0895212953177602;-0.00890560937095498;0.0895244763973067;0.995944806827929;-0.26791633935589;-0.260390126838576;5.39907171931577;0.999872016643755;-0.00716096955246678;0.0143063219528476;0.00830578746073553;0.996627640107574;-0.0816355367978021;-0.0136734862930773;0.0817439140772991;0.996559565848382;6.42453078174345;1.92677819866918;44.4609792954977;6.47308752708605;1.88682325502931;43.3061795200806;0.053;0.081;0.036;0.093;0.099;-0.01;0.089;-0.014
1926231;R;2017-11-20_14.56.34;True;False;;60;PR FF;INDO;10023;B;1.661;3.53;1.276;0;8;2.5;-14;0;0;NaN;7.5;0;0;NaN;NaN;NaN;NaN;NaN;NaN;0;-3;2;7.3905;0.0186;9.882;-0.122;-8.6535;9.4045;0.129;24.365;-2.2375;8.2495;7.435;0.1709;115.056;-0.1205;-3.0632;2.0692;True;0;0;359.999999537122;-0.0825059886403199;-2.05863460209118E-17;0;1;True;-3.7706022507232;-1.38048756367799;269.686904515468;6.30587234677517E-17;0.115912069695154;0;49.1324;0;True;0.129087279905138;0.199984687647531;-0.445842524939271;0.0444651324625663;0.0173138222408318;-0.0376216764742727;0.261092396399326;2.60898704719582;322.559939087253;-0.0313445040409572;7.95057057541056;2.26459669089832;24.5267851955544;2.36631577746445;-13.4281328677875;5.3721602907303;298.700798778162;-0.165928979021737;0.0600893295059061;2.61832364801314;320.983298294463;-0.218618641563021;7.74901369913252;2.18179844738011;23.5602426633843;2.34109616162311;-13.6166987805179;5.39745678963595;298.510783339378;0.216787475317059;0.0663331252732697;5.4307433543737;0.999340968254612;-0.000443496331026434;-0.0362964527046366;-0.00029866232836467;0.999791053850127;-0.0204391644170215;0.0362979333950181;0.0204365347418976;0.999132027351238;0.0842616226434615;-0.142595288674207;5.4394036673707;0.999384314280513;0.00727323664127699;-0.0343233506352196;-0.00785556245466086;0.999826972775193;-0.0168616324747603;0.034194773117966;0.0171208802330066;0.999268528950781;7.44835216845249;0.0701902870100897;11.4017382448875;7.48971686551211;0.154364943590911;23.2055226372758;0.047;0.11;0.04;0.117;0.099;-0.004;0.187;-0.017
1926303;L;2017-11-20_13.49.17;True;False;;61.4;PR FF;SHAMIR;71;B;1.662;1.88;4.115;0;10;2.469;-12;0;0;NaN;7.5;0;0;8.5;0;0;NaN;NaN;NaN;0;-2.499;1;7.7402;0.2351;174.455;0.0197;-9.9717;8.6279;0.1103;62.209;1.8453;7.3825;8.093;0.1888;49.728;-0.0441;-2.3321;0.8253;True;0;0;359.999999537122;0.0402427379930655;-4.10417145807746E-17;0;1;True;1.89736004707934;-4.10682621753676;89.733546235818;2.1472671272348E-17;-0.0434095221521151;0;50.4487;0;True;0.0522456245923968;0.222119292317098;2.3031048907414;0.0389297001203963;0.00498239443196725;0.114669037144636;-0.016451446348083;1.92465340007348;127.995808999802;0.1178584517441;9.7089901824848;3.94821313332142;107.042159528936;-2.30281350352074;-11.8156986861581;1.78853133442443;200.093618297374;0.0529414207360764;-0.238595196928292;1.89714877645785;129.176170959772;0.448057008946663;9.47952171426565;3.86610514847009;106.063313513742;-2.83807698852931;-11.9342653995161;1.87776242792253;199.945374039779;-0.0265611586135876;0.164329725727974;5.36439075284301;0.999844337702643;-0.000100468037846847;0.0176434200238329;0.00120303328218118;0.998044733360718;-0.0624921028759266;-0.0176026439743006;0.0625036008331264;0.997889496291051;-0.0900848110371481;-0.0630855744421862;5.37722526156978;0.998969650748057;-0.0402498532352215;0.0209663110452985;0.041410637511512;0.997443540751284;-0.058236948017827;-0.0185686829149306;0.0590451719286519;0.998082597627431;7.94852890745697;0.239942349157807;30.9118924463177;7.99745882761181;0.291101631544589;30.1515996750959;0.039;0.087;0.026;0.091;0.092;0.053;0.075;-0.053
1926303;R;2017-11-20_13.49.17;True;False;;61.4;PR FF;SHAMIR;71;B;1.662;1.887;4.107;0;10;2.5;-12;0;0;NaN;7.5;0;0;9.5;0;0;NaN;NaN;NaN;0;-2.499;2;7.8043;0.1539;177.212;-0.1104;-9.9445;9.5713;0.3373;102.319;-2.2772;8.0086;8.2448;0.2954;116.563;-0.1103;-2.3253;1.8587;True;0;0;359.999999537122;-0.0421114110802718;-2.80773902608149E-17;0;1;True;-2.19045898976177;-4.10635548717714;269.741011596848;2.2025600544537E-17;-0.0512375178872647;0;50.5293;0;True;0.00166308308895302;0.280289355900003;0.141105248788277;0.0358869213488139;0.0173397120604478;-0.0541403210769892;0.0569334567699832;0.953519400258392;26.591460352561;-0.0454168907948586;9.77030528763237;2.82251888588956;73.2603649659019;2.39285883526991;-11.7947033773112;1.67810160519356;316.809220942835;-0.0571159121889383;-0.226049362561035;0.931509996539214;23.3489170622141;-0.0238868250676434;9.48796952596794;2.75429263169402;72.7082586296672;2.36060475076978;-12.0904178618673;1.70013452218266;316.094954869325;0.0537372793663088;0.110934904264961;5.41609635884436;0.999905992353002;-0.000681256627209411;-0.0136946101064463;8.01637174117778E-05;0.999038325977119;-0.0438453737880525;0.013711310307119;0.0438401541767762;0.998944463346896;0.0512390904365159;-0.179270893642828;5.42828650998342;0.999903116435509;-0.0031446750016995;-0.0135598215951179;0.00260731482525752;0.999217511674341;-0.0394660141481405;0.0136733189811301;0.0394268358161408;0.99912890307786;7.96982709996638;0.229351946787811;146.684020011854;7.89481879378618;0.221285861451497;1.1907987567937;0.038;0.1;0.031;0.11;0.104;0.013;0.101;0.039
1926395;L;2017-11-20_13.49.30;True;True;;61.4;PR FF;SHAMIR;71;B;1.662;1.881;4.115;0;10;2.469;-12;0;0;NaN;7.5;0;0;8.5;0;0;NaN;NaN;NaN;0;-2.499;1;7.7827;0.2195;1.969;0.0533;-10.1498;8.6899;0.1408;65.694;1.8899;7.3035;8.1656;0.1953;51.412;-0.0157;-2.4784;0.8678;True;0;0;359.999999537122;0.0402108507142956;-4.11863856317652E-17;0;1;False;999.9;999.9;999.9;2.17364763983935E-17;-0.0433477168699075;0;50.4568;20060;True;0.23252006680755;0.142947243042167;0.814768573344124;0.0346185976693597;0.00536275913769715;0.162949055602191;0.0462594746368498;1.55952021994944;154.115240551715;0.167182563029534;9.77765672744905;3.22401778118451;114.839992976812;-2.25842999577338;-11.7505461872114;2.38203769676732;217.23950153239;-0.0741771737217528;-0.0945268950680289;1.58951792267522;155.847377938573;0.0709769804795673;9.63586910882473;3.20170120434136;115.523339852714;-2.66676074614783;-11.857774467784;2.4474166035519;216.746722028443;-0.00519082281487772;0.127849866817989;5.39322048045744;0.999790081877314;-0.000685057556267583;0.0204773747316033;0.0016500167957921;0.998886763388269;-0.0471435188788742;-0.020422282544503;0.0471674106121352;0.998678209310596;-0.248130287392314;-0.0165182125285106;5.39455617240708;0.99958105012777;-0.0149139943335525;0.0248051808798707;0.016010167107018;0.99887679601433;-0.0445961986424003;-0.0241122121479904;0.0449746501616837;0.99869709224978;7.94720787019336;0.241008390110042;30.8978089932555;7.99582528851294;0.292720362347315;30.1381093488225;0.047;0.135;0.032;0.138;0.127;0.017;0.135;-0.036
1926395;R;2017-11-20_13.49.30;True;True;;61.4;PR FF;SHAMIR;71;B;1.662;1.905;4.089;0;10;2.5;-12;0;0;NaN;7.5;-2;45;9.5;-2;45;NaN;NaN;NaN;0;-2.499;2;7.8885;-2.0404;49.064;-1.0611;-9.2596;9.853;-2.197;42.704;-0.8749;6.6458;6.3535;2.2239;135.32;-0.1374;-2.4411;1.8862;True;0;0;359.999999537122;-0.0484170353895738;-2.83793189440919E-17;0;1;True;-2.02739254295434;-4.15968096262444;270.29108040374;3.00670955141009E-17;-0.0372163062333912;0;50.6798;0;True;0.0297844135054779;0.051832090183102;-1.9161525876859;0.0421773145728079;0.0291118257490092;-0.0302120368080798;0.0409141570254694;1.81624598775427;18.5474048560653;0.0584910374116551;9.6703057280084;3.69479779959055;76.0318083656364;2.2665039545246;-11.675344753062;3.93361271677164;327.916354187647;-0.0588650408369809;-0.0122018538725914;1.80973020411216;18.2075571264772;-0.291397981894258;9.60877647372753;3.67676210199894;77.8757642841695;2.63091978455912;-11.6367208554334;3.99335429097036;327.950829000421;0.188109905068761;0.114343198987797;5.22787562527861;0.999616430808128;-0.000369680536660779;-0.0276921395836423;-0.000829006472318713;0.999063408943511;-0.0432621966437047;0.0276821965654456;0.0432685595608467;0.998679892531557;0.159156307229815;0.0596948832005244;5.23110699591757;0.999042077990873;0.0330717724004291;-0.0286563129863573;-0.0342458235435674;0.998551565802279;-0.0414969155918751;0.027242429654873;0.0424385238210588;0.998727601362047;6.87354353828437;2.28453644933249;135.710715213593;6.8021697198939;2.06255922097449;137.360085017585;0.049;0.142;0.036;0.144;0.133;0.045;0.154;-0.016
1926408;L;2017-11-20_14.56.57;True;False;;59;PR FF;INDO;10023;B;1.661;1.871;5.797;0;8;2.5;-14;0;0;NaN;7;-2;45;NaN;NaN;NaN;NaN;NaN;NaN;0;-3;1;6.9666;-1.9546;44.251;-0.8147;-7.8226;7.8796;-1.9396;44.594;2.7024;5.735;5.1336;1.8386;133.369;-0.0909;-3.2489;0.9205;True;0;0;359.999999537122;0.0173225847456892;-3.22577456352518E-17;0;1;True;1.79558739912992;-5.89705952704647;89.6909985797812;2.25820992031317E-17;-0.0274047065907103;0;47.9568;0;True;0.157908195140993;0.616465418026316;-0.106941607173145;0.0270716730299826;0.0165036628275375;0.158030510452779;0.000391123521414904;3.01026905367594;128.006665735815;0.228364941700761;7.66063247178052;6.28516457567176;113.100292975282;-2.36000595394688;-13.607721674915;3.24747921137526;238.490049705468;-0.00292255650924917;-0.617178587220795;2.82598999071131;131.46256189222;0.0544616858160772;7.04190757839017;6.05084581376653;114.294451811153;-2.49834360823475;-14.2490535845253;3.43569245525498;240.462801221101;-0.0196867739100553;0.227863276703902;5.07743429886074;0.999564004612968;-0.000475345672159371;0.029522444488549;0.00317998018309303;0.995787706129209;-0.0916336840248314;-0.0293545296014539;0.0916876129497299;0.995355058872691;-0.183367446085024;-0.412917543762149;5.12843766393166;0.999488638013483;0.00137456016025428;0.031946409286791;0.00123494352471657;0.996670877399808;-0.081520776846079;-0.0319521109857249;0.0815185422309753;0.996159520295867;5.93497919235202;1.9704102508105;134.350328899859;6.02658010327616;2.08230821887466;135.099466779688;0.021;0.102;0.014;0.117;0.127;-0.001;0.113;0.009
1926408;R;2017-11-20_14.56.57;True;False;;59;PR FF;INDO;10023;B;1.661;1.898;4.651;0;8;2.5;-14;0;0;NaN;7;0;0;NaN;NaN;NaN;NaN;NaN;NaN;0;-3;2;6.9718;0.0387;147.403;-0.1152;-8.2738;8.9114;0.0392;29.045;-2.0759;7.6793;6.9868;0.2009;118.225;-0.1108;-3.0183;1.9399;True;0;0;359.999999537122;-0.0416455619830552;-2.71597541626461E-17;0;1;True;-2.06840426203209;-4.78487896151065;270.108479738966;2.7066861667679E-17;-0.0320123940099193;0;48.1402;0;True;0.0835244258407029;0.23557652097874;-0.739455498484265;0.0350665772433635;0.0166492409647978;-0.038630353126718;0.0302444912187064;1.75100658983724;46.7077966755524;-0.0404536846977986;7.6987870986558;4.23893593742557;73.7583766010163;2.38085335316837;-13.6437214827918;2.99274277204715;307.79633016909;-0.11936726134968;-0.206159993209924;1.67391827834266;45.4106648821575;-0.219898988558118;7.4616343879857;4.13603979300041;74.2706331909397;2.47480096538073;-13.8565542757097;3.03676065010561;307.5740043657;0.101534145000419;0.17900284442095;5.30462187114159;0.999787359374571;-0.000494321939247993;-0.0206153263530578;-0.000937454342379882;0.997589546687093;-0.0693845625481421;0.020599932382866;0.069389134498576;0.997376955217715;0.0180506828596025;-0.0667670348374188;5.32309484670566;0.999720376703286;0.0124088900836053;-0.0201292784553659;-0.0136981842129077;0.997776144650502;-0.0652313185183997;0.0192750655902879;0.065488812886421;0.997667122457795;6.92516612973983;0.037902386865048;10.0246746062648;6.97698323704407;0.0793487428612658;8.8767097706932;0.031;0.1;0.025;0.11;0.125;0.009;0.122;-0.05
1926475;L;2017-11-20_14.49.37;True;True;;59;PR FF;INDO;10023;B;1.662;1.881;4.669;0;8;2.5;-14;0;0;NaN;6;-2;90;NaN;NaN;NaN;NaN;NaN;NaN;0;-3;1;6.0538;-1.9733;90.297;-0.0661;-7.9275;6.9712;-2.0056;89.987;0.9574;5.7035;4.146;1.9639;2.251;-0.0956;-3.2323;0.9013;True;0;0;359.999999537122;0.0175701099095463;-2.32202328191316E-17;0;1;True;1.67028546884081;-4.78040048911319;89.9750302159682;1.63354937472486E-17;0.00180446882902321;0;47.5191;0;True;0.445408633865297;-0.027464373282946;-0.248335979624299;0.0388965554913328;0.019504060978036;0.141062889170783;0.056099797231879;1.76589737940274;153.915785861135;0.144887410809013;7.91260635587231;2.86293175476164;123.246666553251;-2.29406403246626;-13.8217467947769;2.77739565813396;209.532881391435;-0.301010040912603;0.0820330986507907;1.91080448780512;155.92108037198;-0.329694233076736;7.93830815439465;2.96789298034491;126.051976131232;-2.68421141913369;-13.8062105203393;2.87609792821783;208.399723975092;0.0101407472051316;0.120236463232149;5.16511190012062;0.999690791514694;-0.000168762466890831;0.0248654957713329;0.00162579502171934;0.998280923216644;-0.0585880118477553;-0.0248128626174361;0.0586103221365924;0.997972520657645;-0.444996792558701;0.146424536078388;5.15107307429673;0.99953684576314;0.00416129539915751;0.0301459380758767;-0.00237569664181776;0.998253545379563;-0.0590272411908113;-0.030338919350229;0.0589282848701123;0.997801085996065;4.97039715531737;1.9718869894431;0.207115857505556;5.02868450705994;2.03705807187123;179.58182259843;0.053;0.119;0.032;0.119;0.141;0.045;0.13;0.05
