JOB;EYE;TIMESTAMP;LMMEASDONE;POLAR;TINT;CRIB;LTYPE;LDVEN;LNAME;ENGLOC;LIND;SBOCIN;SBOCUP;FCOCIN;FCOCUP;ERDRIN;ERDRUP;ERNRIN;ERNRUP;BEROCIN;BEROCUP;BEROCA;CTHICK;LDDRSPH;LDDRCYL;LDDRAX;LDNRSPH;LDNRCYL;LDNRAX;LDPRSPH;LDPRCYL;LDPRAX;LDPRVH;LDPRVV;LDADD;INSDRSPH;INSDRCYL;INSDRAX;INSDRPRVH;INSDRPRVV;INSNRSPH;INSNRCYL;INSNRAX;INSNRPRVH;INSNRPRVV;INSPRSPH;INSPRCYL;INSPRAX;INSPRVH;INSPRVV;INSADD;INSCTHK;POS34VALID;POS34X;POS34Y;POS34T;TPERR34X;TPERR34Y;TPERR34T;POS34MANU;POSPEVALID;POSPEX;POSPEY;POSPET;TPERRPEX;TPERRPEY;TPERRPET;PEDIST;POSPEID;DBPVALID;DBPX;DBPY;DBPT;DBPFE;DBPSE;CCPOSPRPX;CCPOSPRPY;CCPOSPRPZ;CCPOSPRPT;CCPOSPRPP;CCPOSDRPX;CCPOSDRPY;CCPOSDRPZ;CCPOSDRPT;CCPOSDRPP;CCPOSNRPX;CCPOSNRPY;CCPOSNRPZ;CCPOSNRPT;CCPOSNRPP;CCPOSDBPPRPX;CCPOSDBPPRPY;CCPOSDBPPRPZ;CCPOSDBPPRPT;CCPOSDBPPRPP;CCPOSDBPDRPX;CCPOSDBPDRPY;CCPOSDBPDRPZ;CCPOSDBPDRPT;CCPOSDBPDRPP;CCPOSDBPNRPX;CCPOSDBPNRPY;CCPOSDBPNRPZ;CCPOSDBPNRPT;CCPOSDBPNRPP;LFRAMEORX;LFRAMEORY;LFRAMEORZ;LFRAMEXX;LFRAMEXY;LFRAMEXZ;LFRAMEYX;LFRAMEYY;LFRAMEYZ;LFRAMEZX;LFRAMEZY;LFRAMEZZ;LFRAMEDBPORX;LFRAMEDBPORY;LFRAMEDBPORZ;LFRAMEDBPXX;LFRAMEDBPXY;LFRAMEDBPXZ;LFRAMEDBPYX;LFRAMEDBPYY;LFRAMEDBPYZ;LFRAMEDBPZX;LFRAMEDBPZY;LFRAMEDBPZZ;LMFOALDDRSEQ;LMFOALDDRCYL;LMFOALDDRAX;LMFOALDNRSEQ;LMFOALDNRCYL;LMFOALDNRAX;INSGMC;INSAV;INSGMCDBP;INSAVDBP;INSEMDRSEQ;INSEMDRCYL;INSEMNRSEQ;INSEMNRCYL
4439191;L;2018-11-16_14.55.42;True;True;;69.2;PR FF;SHAMIR;125;F;1.586;6.4736;2.976;6.8701;3.1606;0;10;2.5;-12;0;0;NaN;3.65;0.041;-0.25;8;2.3596;-0.25;8;NaN;NaN;NaN;-0.4062;-1.0852;2.3186;0.1327;-0.2224;0.657;-0.1239;-1.2255;2.358;-0.2519;155.149;0.113;0.458;0.6498;-0.4251;163.545;-0.1049;-1.0892;2.2106;3.459;True;-0.0152134376924806;-0.0165365954095336;0.0287633732743934;0.0201796007214553;-1.95855473352343E-17;0;0;False;999.9;999.9;999.9;3.29543360989255E-17;0.0425911695559108;0;49.1057;20060;True;-0.0770947025786448;-0.299975327313719;1.27933754139955;0.0550111901157788;0.03529566899432;0.0725661206781433;0.00554772264991217;2.43062960101486;5.53124053965297;172.099185632433;0.133302410558329;9.57684364282099;1.74472925982235;9.29525181888201;125.996944261511;-2.26892768947278;-11.581683245183;1.61079384950762;9.07589658174906;220.490840504085;0.155819113299173;0.296296242676035;2.42799850477434;5.53102771809382;169.83209664941;0.432450479331942;9.86469326676902;1.72623538425665;9.36390641155678;124.297481989843;-2.44538848765128;-11.2334796362323;1.62806711443409;9.00343403000649;218.803332131371;-0.276056773295349;0.0539358738185265;6.0714706389611;0.996125942159554;-2.50345188426114E-05;0.0879380846392117;0.00277986776164884;0.99950915096184;-0.0312046387380004;-0.0878941391218325;0.0313282064091489;0.995637064291611;-0.19061705216907;0.358438296928724;6.06898958326349;0.995897503776454;-0.0223119335928139;0.087694581310238;0.0252761060948803;0.999141050344443;-0.032837173710349;-0.0868865952406263;0.034919036870354;0.995606036759289;0.170893240783134;0.387517189170685;81.6511526652582;0.214835060143584;0.477744507732108;84.52302307743;0.074;0.036;0.053;0.019;0.073;-0.053;0.012;-0.044
4439191;R;2018-11-16_14.55.42;False;False;;69.2;;SHAMIR;125;B;1.586;NaN;NaN;8.3701;1.1606;NaN;NaN;NaN;NaN;0;0;NaN;NaN;-0.1849;-0.486;17.466;2.1456;-0.486;17.466;NaN;NaN;NaN;0.4064;-1.0854;2.3305;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;False;0;0;0;0;0;0;0;False;0;0;0;0;0;0;34;0;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
4439751;L;2018-11-16_21.52.56;True;False;540;59.2;PR FF;ESSILOR;FEC540;F;1.586;6;0;5.4;4.2;0;8;2.4;-13;0;0.058;NaN;3.4;1.75;-2.5;0;3.16;-2.52;0;NaN;NaN;NaN;0;-1;1.4;1.806;-2.4601;177.499;-0.0277;-0.7782;3.1498;-2.4586;177.762;0.3065;-0.6042;2.0638;-2.4525;176.443;-0.102;-1.0919;1.3446;3.496;True;-0.0453819353928036;-0.000694788275015174;0.0541123848981802;0.0250338469345741;-1.5663829577807E-17;0;0;True;5.48930192250817;-4.33652627807013;270.009781413253;2.49256889830799E-17;0.0304202606178367;0;43.5908;0;True;0.625041626133423;-1.00310846040717;2.36356333753177;0.0550254977293564;0.0304571527506041;0.00596319299843869;0.0905088516111174;3.02103446939225;2.89420063846707;201.898818711337;0.0105022324959315;7.80229203862051;2.82598948808118;4.8197978654689;123.937485279453;-2.28309098689931;-12.4622687765518;1.83682380731932;8.98598646227635;247.294463881333;-0.564232474468624;1.09844060383608;2.98874849049133;3.10675697838267;188.714642133672;-0.238346054098757;8.80468084790886;2.72857835414356;5.42445408130565;121.884023781196;-3.37379444978977;-11.3485606674401;1.89640337919542;8.69404318289258;241.472385721055;-0.150957549979166;0.0274888824820164;6.36812759140327;0.998894295686661;0.000648491395710717;0.0470081429494947;-0.000750943921570962;0.999997381270443;0.0021618361367701;-0.0470066179157478;-0.0021947462644412;0.998892166833316;-0.743669927078026;1.07096768003222;6.33522213293486;0.997750493154889;-0.0406127212960699;0.0533344192628312;0.0410030993321667;0.99913950091912;-0.00624528207917981;-0.0530348871435792;0.00841810976525034;0.998557177218034;0.521272294180484;2.4947742322405;85.142262854509;0.504794239370634;2.45786391350455;86.0887271768283;0.124;0.068;0.036;0.036;0.055;-0.026;0.064;-0.016
4439751;R;2018-11-16_21.52.56;True;False;540;59.2;PR FF;ESSILOR;FEC540;F;1.586;6.4;-1.1;5.8;3.9;0;8;2.4;-13;0;0.061;NaN;3.6;1.75;-1.5;150;3.2;-1.46;151;NaN;NaN;NaN;0;-1;1.46;1.7801;-1.4524;148.258;0.3063;-1.5813;3.1137;-1.3511;147.983;-1.5886;1.4404;2.0453;-1.5513;147.876;-0.218;-0.8876;1.3843;3.622;True;0.0240356431068199;-0.114922801221834;0.0685973381562889;-0.0238100783269892;-7.73273500607677E-18;0;0;True;-5.84027584542132;-4.06963594488968;89.8156475899378;2.70494406483083E-17;0.0468856620638285;0;43.5284;0;True;0.87505855701731;-0.40787602170437;1.35278861283542;0.040041706224591;0.0182887262181205;-0.101440076943387;0.00185040271926418;2.69496041963743;3.74391563756414;335.864141501762;-0.139613346275277;7.75851913331829;2.62967868789946;4.66272444291014;33.1439252139088;2.23828807868259;-12.6570947429378;1.58493971687204;7.74260950888762;296.96836130806;-0.946351667291189;0.420525461896386;2.74466085380601;3.15211361699941;336.098285260754;-0.804647645361817;8.17685856734877;2.63558353192008;4.44827088025937;38.8481351733116;1.09723208092385;-12.2921161172733;1.72729202829498;7.23107398415363;293.211227735126;0.111382270794226;-0.0935246911454205;6.26124916532342;0.998225118774631;0.000662735845042057;-0.0595497525483766;-5.58123272701434E-05;0.999948048892954;0.0101929583614945;0.0595534141116805;-0.0101715434607896;0.998173296863459;-0.766806684162307;0.340940079709513;6.31319515109277;0.998445224830207;-0.0230743051897713;-0.0507415949075881;0.0233362433211287;0.999717201137325;0.00457575106523434;0.0506216629657062;-0.00575275500636058;0.998701333256556;1.14104727263053;1.30617088365287;67.2593364398361;1.09972017046294;1.44671508219188;67.382260261774;0.11;0.033;0.023;0.022;0.051;-0.042;0.039;-0.055
4442624;L;2018-11-16_16.09.03;False;False;;60.1;;SHAMIR;2;B;1.586;NaN;NaN;6.9564;-0.5017;NaN;NaN;NaN;NaN;0;0;NaN;NaN;2.75;-1;84;5.25;-1;84;NaN;NaN;NaN;-0.0005;-0.5089;2.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;False;0;0;0;0;0;0;0;False;0;0;0;0;0;0;34;0;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
4442624;R;2018-11-16_16.09.03;True;False;;60.1;PR FF;SHAMIR;2;F;1.586;5.0064;-1.2601;5.2564;-1.3017;0;10;2.4429;-9.5;0;0;NaN;4.04;2.75;-0.75;102;5.25;-0.75;102;NaN;NaN;NaN;0.0003;-0.509;2.5;2.8781;-0.7658;99.106;-0.1131;-3.5213;5.2675;-0.5984;102.551;-1.2795;3.6761;3.4472;-0.6464;93.645;-0.2169;-0.5404;2.4731;4.09;True;0.0202737182702322;-0.0815212889253108;359.966471026873;-0.0329752799909842;-9.51932623111884E-18;0;0;True;-5.29426903326736;1.15650223299946;89.7565559541826;2.38646554954663E-17;0.0335471844832065;0;41.0111;0;True;1.0154629675531;-0.193902259398787;1.87914268486693;0.0975285354971663;0.0514394942033481;-0.124530425849055;0.0478396032941409;1.99579710182888;4.11681579548096;331.399154875692;-0.121529335767945;9.77672773070765;1.97828197905773;4.34266658413954;31.1359335780715;2.21567521369451;-9.282009251861;1.27964753517836;6.26279496377338;314.773376591668;-1.10273774336978;0.269775583464697;2.05557964634068;3.39941097383649;327.845362836723;-0.787676821042467;9.99484003875685;1.9948373901334;3.93334737632295;37.6205186854809;0.931042179133763;-9.13346702421248;1.40959595160029;5.60914304796632;309.817714495479;0.129751285003571;-0.0908357348265018;6.02400163075788;0.998072799402874;-0.00103616892936491;-0.0620452532113463;0.0026036134871947;0.999679356428871;0.025187408099458;0.0619992603901011;-0.0253004087696062;0.997755471559626;-0.900210694963093;0.142433313499164;6.08714635684208;0.998158416565196;-0.0340366173953003;-0.0502123900680678;0.0351142033519078;0.999168147319759;0.0207365885468376;0.0494648174263559;-0.0224615684645108;0.9985232645157;2.60213631149719;0.605003400194603;5.64943676611455;2.56071832385084;0.617484196071151;7.7480363976035;0.404;0.098;0.052;0.081;0.093;0.031;0.114;0.015
4444952;L;2018-11-16_22.17.25;False;False;;73;;SHAMIR;125;B;1.586;NaN;NaN;7.423;-1.2276;NaN;NaN;NaN;NaN;0;0;NaN;NaN;1.28;-0.5696;92.293;3.5894;-0.5696;92.293;NaN;NaN;NaN;-1.0381;-0.4914;2.3094;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;False;0;0;0;0;0;0;0;False;0;0;0;0;0;0;34;0;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
4444952;R;2018-11-16_22.17.26;True;False;;73;PR FF;SHAMIR;125;F;1.586;6.8877;-1.136;7.423;-1.2276;0;10;2.7786;-12;0;0;NaN;5.82;1.5306;-0.3966;101.449;3.8414;-0.3966;101.449;NaN;NaN;NaN;1.0381;-0.4914;2.3107;1.5493;-0.3876;104.968;1.0737;-2.4681;3.8902;-0.6767;62.213;0.625;2.4736;1.8986;-0.4163;55.647;1.0487;-0.731;2.1963;5.625;True;0.0284765870243114;-0.141327958904363;0.048082298061581;-0.0541582109788833;-1.482096435565E-17;0;0;False;999.9;999.9;999.9;3.80053439477011E-17;0.032690106072118;0;45.9299;20060;True;0.063408184433702;0.366981863034379;2.30272242381532;0.0514788164407773;0.0355075003492996;-0.347274568818971;-0.00620937008541456;0.329486836924957;4.92079342297092;346.237347954845;-0.362115569185625;9.46971072116506;0.0792059464761223;6.38313012041905;41.49200128131;2.22701419035369;-11.4926526183651;-0.718058326239543;8.89001585351922;314.907017434099;-0.419423353512224;-0.347487526864524;0.329342999694745;4.92921857375303;342.569569076133;-0.0523513992901037;9.11912245424804;0.0983400578675742;6.29028550361085;38.5139972198118;1.68885830066782;-11.9304909248643;-0.740742496696555;8.95822069059115;311.977219753977;0.137904246618375;-0.125051057410766;6.13018392817997;0.997943801548939;0.000254083994204739;-0.0640944957962528;0.000512616353157473;0.999928520930983;0.0119453025601032;0.0640929494915506;-0.0119535965341742;0.997872339207462;0.0579787515919667;-0.497379474248245;6.13004726119078;0.99716990413053;-0.0398851499973584;-0.0637287776910648;0.0408529737265096;0.999067699455676;0.0139558748218373;0.0631127311563211;-0.0165198884387848;0.997869669071047;1.71888099264226;0.139015274816907;156.45206686587;1.58029177306106;0.113864764838693;11.6612414597204;0.126;-0.035;0.049;-0.016;-0.022;0.035;-0.01;0.042
4445138;L;2018-11-16_14.24.20;False;False;;59.4;;SHAMIR;2;B;1.586;NaN;NaN;6.2521;-0.1515;NaN;NaN;NaN;NaN;0;0;NaN;NaN;-1.75;-0.75;120;1;-0.75;120;NaN;NaN;NaN;0;-0.7713;2.75;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;False;0;0;0;0;0;0;0;False;0;0;0;0;0;0;34;0;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
4445138;R;2018-11-16_14.24.20;True;False;;59.4;PR FF;SHAMIR;2;F;1.586;4.1277;-0.1752;4.2521;-0.1515;0;10;2.375;-11;0;0;NaN;1.6;-1.75;-0.75;115;1;-0.75;115;NaN;NaN;NaN;0;-0.786;2.75;-1.7352;-0.7359;116.828;0.2302;0.6827;0.9782;-0.7347;114.634;0.0115;-0.9112;-1.2032;-0.6537;96.618;0.0158;-0.9719;2.714;1.606;True;0.0252632129595992;-0.0741502980623692;0.0865291879128039;0.00647928759240398;-5.74491042171224E-18;0;0;True;-4.1656745084895;-0.0658162475052842;89.7629353718092;8.18003989322789E-18;0.0126456468035769;0;38.966;0;True;-0.0153887535700683;-0.171304993250405;-1.07376704397071;0.0400866059932587;0.0588178546389333;0.0655530572033629;-0.0205390483621339;4.41069328211466;2.06715006303273;340.153829392474;0.0337758576674888;9.83463584768923;4.09561932607818;4.93760260288159;64.0114734387203;2.41423076403396;-10.9007756334152;3.78588157594561;5.1606892793707;301.854481481917;0.0770668841079464;0.150275885025601;4.40999696287594;2.06546981198808;341.864271910934;-0.139517183463185;10.0033090216853;4.0910848950449;4.96037381483078;65.1354999587855;2.62932577754776;-10.683854146881;3.78917746926919;5.14500671431354;303.117241687897;0.12065460360991;-0.0403813325879233;6.00982234736966;0.999416904065602;0.00155771036474539;-0.0341090223598822;-0.00159527283819892;0.999998150747492;-0.00107406059782598;0.0341072862083615;0.00112784751436633;0.99941754086442;0.132691732154718;0.132101103328225;6.00913032662993;0.999208582119639;0.0202851521266841;-0.034215815373278;-0.020347030126514;0.999791909979722;-0.00146119955194544;0.0341790547483645;0.00215623335869658;0.999413399386966;-1.95410217714891;0.588406331138742;26.4096755651148;-2.02690669444535;0.67328352493696;27.0426069404172;0.055;0.017;0.033;0.006;-0.005;-0.005;0.031;0.024
4446818;L;2018-11-16_23.06.49;True;True;;68.1;PR FF;SHAMIR;125;F;1.586;4.2936;-1.5239;4.5919;-1.6413;0;10;2.5679;-12;0;0;NaN;3.89;0.5453;-1.4486;128.853;2.6894;-1.4486;128.853;NaN;NaN;NaN;-0.6165;-0.5413;2.1441;0.6058;-1.4823;129.283;-0.022;-0.9096;2.8683;-1.7417;128.132;-1.285;0.8008;1.0605;-1.6538;132.753;-0.6791;-0.6311;2.1328;3.755;True;-0.0406363050678488;0.00262960762126938;359.992153693849;0.0147548497106668;-2.00181148089264E-17;0;0;False;999.9;999.9;999.9;2.45658954364555E-17;0.0126455476917418;0;44.4912;20060;True;-0.331753850641779;-0.304490120651109;-0.278340938715307;0.0566997241697692;0.0370271540679199;0.000988326647365917;0.0869413758367982;2.56970552113717;1.29689038068112;228.55197168828;-0.0405087798044158;9.65765237194746;2.18500500073367;5.60352052392892;91.984118927736;-2.39786344072492;-11.4438841084599;1.56485379358759;8.38831137054346;246.940361734033;0.323139147669288;0.38530316023574;2.5721580888769;0.988688615459047;230.581328686501;0.236354394712543;9.95629133076616;2.15211639124715;5.81316194627352;89.939849881433;-2.02079532686508;-11.1573922468485;1.61994891913798;8.10349224162651;248.108953392233;-0.0570856152193359;0.0211640274308076;6.45627597428194;0.999989316539328;-0.000130556206420318;0.00462058029747188;9.27730951084667E-05;0.99996656833503;0.00817640540926921;-0.00462149330425179;-0.00817588939142819;0.999955897343627;0.280669664224236;0.333617580772854;6.45914365257272;0.999988833173327;0.00467958611263791;0.000659547164034369;-0.00468250018199702;0.999978964647572;0.00448825739189398;-0.000638530103266279;-0.00449129560201725;0.999989710218621;-0.0537988508936132;1.5761241037023;40.2699498452922;0.00480740095824153;1.51189129842386;41.4815878848794;0.065;0.034;0.047;0.017;0.018;0.03;0.055;-0.023
4446818;R;2018-11-16_23.06.49;False;False;;68.1;;SHAMIR;125;B;1.586;NaN;NaN;7.0919;-1.6413;NaN;NaN;NaN;NaN;0;0;NaN;NaN;0.3288;-1.2434;65.681;2.4747;-1.2434;65.681;NaN;NaN;NaN;0.6168;-0.5414;2.1459;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;False;0;0;0;0;0;0;0;False;0;0;0;0;0;0;34;0;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
4447262;L;2018-11-16_22.06.37;True;False;540;55;PR FF;ESSILOR;FZP540;F;1.596;2.2;-1.3;2.2;-0.5;0;8;2.9;-14;0;0.048;NaN;1.7;-2.96;-0.62;168;-0.37;-0.57;170;NaN;NaN;NaN;0;-1.67;2.62;-2.9002;-0.6259;171.809;-0.5132;0.7662;-0.347;-0.5112;174.976;-1.0356;-3.7787;-2.029;-0.7209;165.563;-0.5956;-1.6952;2.6106;1.503;True;-0.0391086866975035;-0.0253390667293031;359.998170484027;-0.00418644890550942;-3.38864870546264E-18;0;0;True;2.21907713972083;0.339336732424734;269.831653691686;1.03689005065791E-17;0.0172616905361841;0;41.7006;0;True;-0.351459199790032;-0.293292528792821;0.598166216887504;0.0629826272049095;0.0484451418039708;-0.0414453230672059;0.0514959301773516;4.65386442533185;1.58686033885322;250.914637513163;-0.0416689571712776;7.91258458630227;4.53992054818593;3.26807707912401;96.9899405431835;-2.878300902809;-13.6794212485364;3.45606252712338;7.71273831837558;255.863878383111;0.311864183229176;0.339553801023416;4.65598186039966;1.48376591857178;252.911360886605;0.393740060557821;8.20031578943765;4.53147462307641;3.3343573069714;94.5636403094449;-2.66919907880802;-13.361871746002;3.48157368902059;7.61433111551644;255.835995453736;-0.0571185318646616;0.00621753091847907;6.3542983690773;0.999963146471534;-0.000321811251808497;0.00857916873987533;0.000331741557245321;0.999999276698611;-0.00115609246736544;-0.00857879049098654;0.00115889592807642;0.999962529954968;0.298688288928197;0.296733652689548;6.35650070691946;0.999918680300266;-0.0107414334388794;0.00687418316977209;0.0107588331561546;0.999938998859748;-0.00249921357299127;-0.0068469187005166;0.00257296852750237;0.999973249410835;-3.16059406441918;0.695156668339481;74.1351245206166;-3.16138272886814;0.693007847302423;82.0361139246458;0.136;0.034;0.104;0.014;-0.02;0.022;0.063;-0.04
4447262;R;2018-11-16_22.06.37;False;False;540;55;;ESSILOR;FZP540;B;1.596;NaN;NaN;2.2;-0.5;NaN;NaN;NaN;NaN;0;0.048;NaN;NaN;-3.46;-0.87;11;-0.84;-0.77;10;NaN;NaN;NaN;0;-1.67;2.66;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;False;0;0;0;0;0;0;0;False;0;0;0;0;0;0;34;0;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
4449854;L;2018-11-16_22.38.22;True;False;;59;PR FF;HORIZONS;10021;F;1.586;6.014;2.931;4.659;3.2;0;8;2.5;-14;0;0;NaN;3.21;1.75;-0.25;178;NaN;NaN;NaN;NaN;NaN;NaN;0;-1.557;1.979;1.843;-0.2768;174.6;0.0625;-2.9037;3.6934;-0.1957;170.792;0.5422;2.1273;2.1067;-0.4516;153.985;0.0041;-1.585;1.891;3.259;True;0.0261859116898986;0.0200840444091179;359.980819986362;0.0273245494331662;-1.53626742015473E-17;0;0;True;4.79702636548752;-3.40286016313543;269.862030668251;1.83601342490107E-17;0.0267379001800839;0;42.4858;0;True;1.10779036954676;-0.603600683623016;-1.35268881636258;0.0653131800975153;0.0186140018507743;0.12560117987451;0.0819848252247547;3.0050342506334;2.74269755323726;172.568784668625;0.137525551108554;7.8922865900248;2.7222574442705;4.66699978973932;125.125401046674;-2.3023849340625;-13.6906933177315;2.35414524627635;5.47293094964194;230.095207568849;-0.976666520810359;0.649028642862628;2.92582387881754;3.42056663459616;168.243725488562;-1.14632535674646;8.45719857144901;2.58558600555017;5.37055477771237;129.219788463385;-3.0895142975462;-13.1745365143541;2.34959611520713;5.59312496519648;223.824824595902;-0.0273703111161494;0.101939442220462;6.22690122339156;0.998886964348373;-2.49552048528943E-05;0.0471681230507448;0.00156420226929463;0.999467366378189;-0.0325965767574999;-0.0471421862682798;0.0326340760905621;0.99835496260176;-1.16498882101792;0.688223467099673;6.14569515467372;0.998048886233323;0.02353004470575;0.0578338800753387;-0.0212396402542273;0.998977759411506;-0.0399038078764266;-0.0587136983189976;0.0385975802002297;0.99752840983723;1.77212733374302;0.337741300367584;58.7475493355346;1.60975472027255;0.423224116717532;73.9736810286299;0.102;0.056;0.073;0.022;0.086;0.001;0.04;-0.019
4449854;R;2018-11-16_22.38.22;False;False;;57;PR FF;HORIZONS;10021;F;1.586;6.023;1.685;5.359;3.4;0;8;2.5;-14;0;0;NaN;4.57;3.5;-0.75;5;NaN;NaN;NaN;NaN;NaN;NaN;0;-1.557;1.981;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;True;0.0439510663987661;0.113519775697796;359.93510773241;-0.0623142141179045;-6.61951123964545E-18;0;0;False;0;0;0;0;0;0;42.784;0;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
4450990;L;2018-11-16_14.04.44;True;False;;58;PR FF;SHAMIR;2;F;1.586;3.5864;2.5451;3.6812;2.5978;0;10;2;-11;0;0;NaN;1.7;-0.75;-1.25;93;0.75;-1.25;93;NaN;NaN;NaN;0;-0.3521;1.5;-0.7477;-1.1655;96.704;0.3614;0.3922;0.7809;-1.3514;96.541;-0.251;-0.0444;-0.4339;-1.2935;100.618;0.2142;-0.2424;1.4356;1.666;True;0.0155669242107537;0.145978344415657;359.94594296843;-0.00568063878716818;-3.80020007861672E-18;0;1;True;3.71586819601726;-4.00161837355924;275.711530537483;5.05388202284129E-18;0.00411833775259975;0;33.4321;0;True;0.946965030918226;1.31852334205938;-3.21890572157379;0.0419882417946015;0.0194345667385406;-0.0300863196085028;0.152696232831994;4.63185110227528;1.47200495408566;123.503375716986;-0.00703373333099899;10.0222670561729;4.07625721912166;5.32252278138313;97.6925760603092;-2.01639029426927;-10.7476665500659;4.47990983414013;2.80600923748744;228.948986987243;-0.900038240311194;-1.20828767933853;4.64897735724549;1.33062694801234;145.237038686573;-1.43200539911867;8.64821502696914;4.16404179672793;4.95689406989391;104.261513103334;-2.27190177848299;-12.205475848163;4.41086951435886;3.27199453982906;233.746915209015;-0.0545279519665013;0.189490956489107;6.33052380725246;0.99989471207556;-0.00183040294859284;0.0143949431530577;0.00222477121794697;0.999621300754861;-0.0274281875118976;-0.0143392871636555;0.0274573251101743;0.999520124930675;-0.932928699100642;-1.18555884602532;6.34775558791301;0.998352810080741;0.0543066954370157;0.0185053893393026;-0.0539298202421036;0.998338558318274;-0.0202903293133629;-0.0195765444484553;0.0192589149668807;0.999622855431865;-1.26223676380674;1.17131149533446;4.96920776498149;-1.23095610280447;1.15778094591719;5.15336582855508;0.18;-0.036;0.034;0.016;0.01;-0.045;0.046;0.022
